,next_date,state,next_deaths,next_year,this_year,last_year,population,violent_crime,property_crime,murder_crime,rape_crime,robbery_crime,assault_crime,burglary_crime,larceny_theft_crime,vehicle_theft_crime,violent_crime_old,property_crime_old,murder_crime_old,rape_crime_old,robbery_crime_old,assault_crime_old,burglary_crime_old,larceny_theft_crime_old,vehicle_theft_crime_old,violent_crime_diff,income,beer,wine,spirits,alcohol_consumed,us_decile,democrat,republican,other_weapon,destructive_device,machinegun,silencer,short_barreled_rifle,short_barreled_shotgun,total_weapons,other_weapon_old,destructive_device_old,machinegun_old,silencer_old,short_barreled_rifle_old,short_barreled_shotgun_old,total_weapons_old,registration_diff,marijuana,cocaine,tobacco,alcohol_abuse,mental,depression,marijuana_old,cocaine_old,tobacco_old,alcohol_abuse_old,mental_old,depression_old,marijuana_diff,cocaine_diff,tobacco_diff,alcohol_abuse_diff,mental_diff,depression_diff,this_deaths,this_date,rate_change,month
1096,2015-05-31,Tennessee,22.0,2015,2014,2013,6540007,41213,217925,400,2047,8151,30615,56231,148731,12963,38063,207683,335,1904,7333,27895,51334,144443,11906,3150,40156,1.04,0.25,0.73,2.02,9,39.1,59.5,1566,36179,12840,13349,3598,5787,73320,1549,35444,13180,12005,3317,5612,71107,2213,560,60,1598,293,1005,344,535,73,1676,300,1001,344,25,-13,-78,-7,4,0,29.0,2015-04-30,-0.2413793103448276,5
1097,2015-06-30,Tennessee,27.0,2015,2014,2013,6540007,41213,217925,400,2047,8151,30615,56231,148731,12963,38063,207683,335,1904,7333,27895,51334,144443,11906,3150,40156,1.04,0.25,0.73,2.02,9,39.1,59.5,1566,36179,12840,13349,3598,5787,73320,1549,35444,13180,12005,3317,5612,71107,2213,560,60,1598,293,1005,344,535,73,1676,300,1001,344,25,-13,-78,-7,4,0,22.0,2015-05-31,0.22727272727272727,6
1098,2015-07-31,Tennessee,36.0,2015,2014,2013,6540007,41213,217925,400,2047,8151,30615,56231,148731,12963,38063,207683,335,1904,7333,27895,51334,144443,11906,3150,40156,1.04,0.25,0.73,2.02,9,39.1,59.5,1566,36179,12840,13349,3598,5787,73320,1549,35444,13180,12005,3317,5612,71107,2213,560,60,1598,293,1005,344,535,73,1676,300,1001,344,25,-13,-78,-7,4,0,27.0,2015-06-30,0.3333333333333333,7
1099,2015-08-31,Tennessee,43.0,2015,2014,2013,6540007,41213,217925,400,2047,8151,30615,56231,148731,12963,38063,207683,335,1904,7333,27895,51334,144443,11906,3150,40156,1.04,0.25,0.73,2.02,9,39.1,59.5,1566,36179,12840,13349,3598,5787,73320,1549,35444,13180,12005,3317,5612,71107,2213,560,60,1598,293,1005,344,535,73,1676,300,1001,344,25,-13,-78,-7,4,0,36.0,2015-07-31,0.19444444444444445,8
1100,2015-09-30,Tennessee,31.0,2015,2014,2013,6540007,41213,217925,400,2047,8151,30615,56231,148731,12963,38063,207683,335,1904,7333,27895,51334,144443,11906,3150,40156,1.04,0.25,0.73,2.02,9,39.1,59.5,1566,36179,12840,13349,3598,5787,73320,1549,35444,13180,12005,3317,5612,71107,2213,560,60,1598,293,1005,344,535,73,1676,300,1001,344,25,-13,-78,-7,4,0,43.0,2015-08-31,-0.27906976744186046,9
1101,2015-10-31,Tennessee,44.0,2015,2014,2013,6540007,41213,217925,400,2047,8151,30615,56231,148731,12963,38063,207683,335,1904,7333,27895,51334,144443,11906,3150,40156,1.04,0.25,0.73,2.02,9,39.1,59.5,1566,36179,12840,13349,3598,5787,73320,1549,35444,13180,12005,3317,5612,71107,2213,560,60,1598,293,1005,344,535,73,1676,300,1001,344,25,-13,-78,-7,4,0,31.0,2015-09-30,0.41935483870967744,10
1102,2015-11-30,Tennessee,26.0,2015,2014,2013,6540007,41213,217925,400,2047,8151,30615,56231,148731,12963,38063,207683,335,1904,7333,27895,51334,144443,11906,3150,40156,1.04,0.25,0.73,2.02,9,39.1,59.5,1566,36179,12840,13349,3598,5787,73320,1549,35444,13180,12005,3317,5612,71107,2213,560,60,1598,293,1005,344,535,73,1676,300,1001,344,25,-13,-78,-7,4,0,44.0,2015-10-31,-0.4090909090909091,11
1103,2015-12-31,Tennessee,42.0,2015,2014,2013,6540007,41213,217925,400,2047,8151,30615,56231,148731,12963,38063,207683,335,1904,7333,27895,51334,144443,11906,3150,40156,1.04,0.25,0.73,2.02,9,39.1,59.5,1566,36179,12840,13349,3598,5787,73320,1549,35444,13180,12005,3317,5612,71107,2213,560,60,1598,293,1005,344,535,73,1676,300,1001,344,25,-13,-78,-7,4,0,26.0,2015-11-30,0.6153846153846154,12
1104,2015-01-31,Texas,125.0,2015,2014,2013,26954436,106475,876459,1148,7715,30385,67227,205002,606425,65032,108757,862289,1140,7610,31810,65351,191062,605440,65787,-2282,45861,1.25,0.33,0.65,2.24,7,41.4,57.2,6408,190192,31493,86579,15533,7104,337309,6337,176494,30782,70569,12722,6950,303854,33455,2043,283,5092,1396,3229,1181,1972,298,5045,1404,3394,1310,71,-15,47,-8,-165,-129,109.0,2014-12-31,0.14678899082568808,1
1105,2015-02-28,Texas,84.0,2015,2014,2013,26954436,106475,876459,1148,7715,30385,67227,205002,606425,65032,108757,862289,1140,7610,31810,65351,191062,605440,65787,-2282,45861,1.25,0.33,0.65,2.24,7,41.4,57.2,6408,190192,31493,86579,15533,7104,337309,6337,176494,30782,70569,12722,6950,303854,33455,2043,283,5092,1396,3229,1181,1972,298,5045,1404,3394,1310,71,-15,47,-8,-165,-129,125.0,2015-01-31,-0.328,2
1106,2015-03-31,Texas,101.0,2015,2014,2013,26954436,106475,876459,1148,7715,30385,67227,205002,606425,65032,108757,862289,1140,7610,31810,65351,191062,605440,65787,-2282,45861,1.25,0.33,0.65,2.24,7,41.4,57.2,6408,190192,31493,86579,15533,7104,337309,6337,176494,30782,70569,12722,6950,303854,33455,2043,283,5092,1396,3229,1181,1972,298,5045,1404,3394,1310,71,-15,47,-8,-165,-129,84.0,2015-02-28,0.20238095238095238,3
1107,2015-04-30,Texas,93.0,2015,2014,2013,26954436,106475,876459,1148,7715,30385,67227,205002,606425,65032,108757,862289,1140,7610,31810,65351,191062,605440,65787,-2282,45861,1.25,0.33,0.65,2.24,7,41.4,57.2,6408,190192,31493,86579,15533,7104,337309,6337,176494,30782,70569,12722,6950,303854,33455,2043,283,5092,1396,3229,1181,1972,298,5045,1404,3394,1310,71,-15,47,-8,-165,-129,101.0,2015-03-31,-0.07920792079207921,4
1108,2015-05-31,Texas,101.0,2015,2014,2013,26954436,106475,876459,1148,7715,30385,67227,205002,606425,65032,108757,862289,1140,7610,31810,65351,191062,605440,65787,-2282,45861,1.25,0.33,0.65,2.24,7,41.4,57.2,6408,190192,31493,86579,15533,7104,337309,6337,176494,30782,70569,12722,6950,303854,33455,2043,283,5092,1396,3229,1181,1972,298,5045,1404,3394,1310,71,-15,47,-8,-165,-129,93.0,2015-04-30,0.08602150537634409,5
1109,2015-06-30,Texas,95.0,2015,2014,2013,26954436,106475,876459,1148,7715,30385,67227,205002,606425,65032,108757,862289,1140,7610,31810,65351,191062,605440,65787,-2282,45861,1.25,0.33,0.65,2.24,7,41.4,57.2,6408,190192,31493,86579,15533,7104,337309,6337,176494,30782,70569,12722,6950,303854,33455,2043,283,5092,1396,3229,1181,1972,298,5045,1404,3394,1310,71,-15,47,-8,-165,-129,101.0,2015-05-31,-0.0594059405940594,6
1110,2015-07-31,Texas,90.0,2015,2014,2013,26954436,106475,876459,1148,7715,30385,67227,205002,606425,65032,108757,862289,1140,7610,31810,65351,191062,605440,65787,-2282,45861,1.25,0.33,0.65,2.24,7,41.4,57.2,6408,190192,31493,86579,15533,7104,337309,6337,176494,30782,70569,12722,6950,303854,33455,2043,283,5092,1396,3229,1181,1972,298,5045,1404,3394,1310,71,-15,47,-8,-165,-129,95.0,2015-06-30,-0.05263157894736842,7
1111,2015-08-31,Texas,100.0,2015,2014,2013,26954436,106475,876459,1148,7715,30385,67227,205002,606425,65032,108757,862289,1140,7610,31810,65351,191062,605440,65787,-2282,45861,1.25,0.33,0.65,2.24,7,41.4,57.2,6408,190192,31493,86579,15533,7104,337309,6337,176494,30782,70569,12722,6950,303854,33455,2043,283,5092,1396,3229,1181,1972,298,5045,1404,3394,1310,71,-15,47,-8,-165,-129,90.0,2015-07-31,0.1111111111111111,8
1112,2015-09-30,Texas,95.0,2015,2014,2013,26954436,106475,876459,1148,7715,30385,67227,205002,606425,65032,108757,862289,1140,7610,31810,65351,191062,605440,65787,-2282,45861,1.25,0.33,0.65,2.24,7,41.4,57.2,6408,190192,31493,86579,15533,7104,337309,6337,176494,30782,70569,12722,6950,303854,33455,2043,283,5092,1396,3229,1181,1972,298,5045,1404,3394,1310,71,-15,47,-8,-165,-129,100.0,2015-08-31,-0.05,9
1113,2015-10-31,Texas,63.0,2015,2014,2013,26954436,106475,876459,1148,7715,30385,67227,205002,606425,65032,108757,862289,1140,7610,31810,65351,191062,605440,65787,-2282,45861,1.25,0.33,0.65,2.24,7,41.4,57.2,6408,190192,31493,86579,15533,7104,337309,6337,176494,30782,70569,12722,6950,303854,33455,2043,283,5092,1396,3229,1181,1972,298,5045,1404,3394,1310,71,-15,47,-8,-165,-129,95.0,2015-09-30,-0.3368421052631579,10
1114,2015-11-30,Texas,88.0,2015,2014,2013,26954436,106475,876459,1148,7715,30385,67227,205002,606425,65032,108757,862289,1140,7610,31810,65351,191062,605440,65787,-2282,45861,1.25,0.33,0.65,2.24,7,41.4,57.2,6408,190192,31493,86579,15533,7104,337309,6337,176494,30782,70569,12722,6950,303854,33455,2043,283,5092,1396,3229,1181,1972,298,5045,1404,3394,1310,71,-15,47,-8,-165,-129,63.0,2015-10-31,0.3968253968253968,11
1115,2015-12-31,Texas,101.0,2015,2014,2013,26954436,106475,876459,1148,7715,30385,67227,205002,606425,65032,108757,862289,1140,7610,31810,65351,191062,605440,65787,-2282,45861,1.25,0.33,0.65,2.24,7,41.4,57.2,6408,190192,31493,86579,15533,7104,337309,6337,176494,30782,70569,12722,6950,303854,33455,2043,283,5092,1396,3229,1181,1972,298,5045,1404,3394,1310,71,-15,47,-8,-165,-129,88.0,2015-11-30,0.14772727272727273,12
1116,2015-01-31,Utah,4.0,2015,2014,2013,2938671,5939,86284,52,975,1105,3807,13095,67157,6032,6644,88334,51,926,1247,3824,13727,67115,7492,-705,37726,0.66,0.19,0.52,1.37,10,24.8,72.8,440,14804,6306,12229,2484,1227,37490,408,14534,6202,9965,2213,1214,34536,2954,224,25,403,124,417,159,196,35,456,120,437,185,28,-10,-53,4,-20,-26,5.0,2014-12-31,-0.2,1
1117,2015-02-28,Utah,9.0,2015,2014,2013,2938671,5939,86284,52,975,1105,3807,13095,67157,6032,6644,88334,51,926,1247,3824,13727,67115,7492,-705,37726,0.66,0.19,0.52,1.37,10,24.8,72.8,440,14804,6306,12229,2484,1227,37490,408,14534,6202,9965,2213,1214,34536,2954,224,25,403,124,417,159,196,35,456,120,437,185,28,-10,-53,4,-20,-26,4.0,2015-01-31,1.25,2
1118,2015-03-31,Utah,3.0,2015,2014,2013,2938671,5939,86284,52,975,1105,3807,13095,67157,6032,6644,88334,51,926,1247,3824,13727,67115,7492,-705,37726,0.66,0.19,0.52,1.37,10,24.8,72.8,440,14804,6306,12229,2484,1227,37490,408,14534,6202,9965,2213,1214,34536,2954,224,25,403,124,417,159,196,35,456,120,437,185,28,-10,-53,4,-20,-26,9.0,2015-02-28,-0.6666666666666666,3
1119,2015-04-30,Utah,3.0,2015,2014,2013,2938671,5939,86284,52,975,1105,3807,13095,67157,6032,6644,88334,51,926,1247,3824,13727,67115,7492,-705,37726,0.66,0.19,0.52,1.37,10,24.8,72.8,440,14804,6306,12229,2484,1227,37490,408,14534,6202,9965,2213,1214,34536,2954,224,25,403,124,417,159,196,35,456,120,437,185,28,-10,-53,4,-20,-26,3.0,2015-03-31,0.0,4
1120,2015-05-31,Utah,6.0,2015,2014,2013,2938671,5939,86284,52,975,1105,3807,13095,67157,6032,6644,88334,51,926,1247,3824,13727,67115,7492,-705,37726,0.66,0.19,0.52,1.37,10,24.8,72.8,440,14804,6306,12229,2484,1227,37490,408,14534,6202,9965,2213,1214,34536,2954,224,25,403,124,417,159,196,35,456,120,437,185,28,-10,-53,4,-20,-26,3.0,2015-04-30,1.0,5
1121,2015-06-30,Utah,13.0,2015,2014,2013,2938671,5939,86284,52,975,1105,3807,13095,67157,6032,6644,88334,51,926,1247,3824,13727,67115,7492,-705,37726,0.66,0.19,0.52,1.37,10,24.8,72.8,440,14804,6306,12229,2484,1227,37490,408,14534,6202,9965,2213,1214,34536,2954,224,25,403,124,417,159,196,35,456,120,437,185,28,-10,-53,4,-20,-26,6.0,2015-05-31,1.1666666666666667,6
1122,2015-07-31,Utah,4.0,2015,2014,2013,2938671,5939,86284,52,975,1105,3807,13095,67157,6032,6644,88334,51,926,1247,3824,13727,67115,7492,-705,37726,0.66,0.19,0.52,1.37,10,24.8,72.8,440,14804,6306,12229,2484,1227,37490,408,14534,6202,9965,2213,1214,34536,2954,224,25,403,124,417,159,196,35,456,120,437,185,28,-10,-53,4,-20,-26,13.0,2015-06-30,-0.6923076923076923,7
1123,2015-08-31,Utah,9.0,2015,2014,2013,2938671,5939,86284,52,975,1105,3807,13095,67157,6032,6644,88334,51,926,1247,3824,13727,67115,7492,-705,37726,0.66,0.19,0.52,1.37,10,24.8,72.8,440,14804,6306,12229,2484,1227,37490,408,14534,6202,9965,2213,1214,34536,2954,224,25,403,124,417,159,196,35,456,120,437,185,28,-10,-53,4,-20,-26,4.0,2015-07-31,1.25,8
1124,2015-09-30,Utah,6.0,2015,2014,2013,2938671,5939,86284,52,975,1105,3807,13095,67157,6032,6644,88334,51,926,1247,3824,13727,67115,7492,-705,37726,0.66,0.19,0.52,1.37,10,24.8,72.8,440,14804,6306,12229,2484,1227,37490,408,14534,6202,9965,2213,1214,34536,2954,224,25,403,124,417,159,196,35,456,120,437,185,28,-10,-53,4,-20,-26,9.0,2015-08-31,-0.3333333333333333,9
1125,2015-10-31,Utah,3.0,2015,2014,2013,2938671,5939,86284,52,975,1105,3807,13095,67157,6032,6644,88334,51,926,1247,3824,13727,67115,7492,-705,37726,0.66,0.19,0.52,1.37,10,24.8,72.8,440,14804,6306,12229,2484,1227,37490,408,14534,6202,9965,2213,1214,34536,2954,224,25,403,124,417,159,196,35,456,120,437,185,28,-10,-53,4,-20,-26,6.0,2015-09-30,-0.5,10
1126,2015-11-30,Utah,3.0,2015,2014,2013,2938671,5939,86284,52,975,1105,3807,13095,67157,6032,6644,88334,51,926,1247,3824,13727,67115,7492,-705,37726,0.66,0.19,0.52,1.37,10,24.8,72.8,440,14804,6306,12229,2484,1227,37490,408,14534,6202,9965,2213,1214,34536,2954,224,25,403,124,417,159,196,35,456,120,437,185,28,-10,-53,4,-20,-26,3.0,2015-10-31,0.0,11
1127,2015-12-31,Utah,3.0,2015,2014,2013,2938671,5939,86284,52,975,1105,3807,13095,67157,6032,6644,88334,51,926,1247,3824,13727,67115,7492,-705,37726,0.66,0.19,0.52,1.37,10,24.8,72.8,440,14804,6306,12229,2484,1227,37490,408,14534,6202,9965,2213,1214,34536,2954,224,25,403,124,417,159,196,35,456,120,437,185,28,-10,-53,4,-20,-26,3.0,2015-11-30,0.0,12
1128,2015-01-31,Vermont,1.0,2015,2014,2013,625665,891,15653,8,131,114,638,4179,11014,460,775,13882,10,113,75,554,3352,10193,337,116,47203,1.55,0.78,0.72,3.05,2,66.6,31.0,225,2365,1084,70,182,106,4032,224,2258,1087,71,161,103,3904,128,108,12,141,39,102,40,104,11,148,37,98,38,4,1,-7,2,4,2,0.0,2014-12-31,1.0,1
1129,2015-02-28,Vermont,0.0,2015,2014,2013,625665,891,15653,8,131,114,638,4179,11014,460,775,13882,10,113,75,554,3352,10193,337,116,47203,1.55,0.78,0.72,3.05,2,66.6,31.0,225,2365,1084,70,182,106,4032,224,2258,1087,71,161,103,3904,128,108,12,141,39,102,40,104,11,148,37,98,38,4,1,-7,2,4,2,1.0,2015-01-31,-1.0,2
1130,2015-03-31,Vermont,0.0,2015,2014,2013,625665,891,15653,8,131,114,638,4179,11014,460,775,13882,10,113,75,554,3352,10193,337,116,47203,1.55,0.78,0.72,3.05,2,66.6,31.0,225,2365,1084,70,182,106,4032,224,2258,1087,71,161,103,3904,128,108,12,141,39,102,40,104,11,148,37,98,38,4,1,-7,2,4,2,0.0,2015-02-28,0.0,3
1131,2015-04-30,Vermont,1.0,2015,2014,2013,625665,891,15653,8,131,114,638,4179,11014,460,775,13882,10,113,75,554,3352,10193,337,116,47203,1.55,0.78,0.72,3.05,2,66.6,31.0,225,2365,1084,70,182,106,4032,224,2258,1087,71,161,103,3904,128,108,12,141,39,102,40,104,11,148,37,98,38,4,1,-7,2,4,2,0.0,2015-03-31,1.0,4
1132,2015-05-31,Vermont,1.0,2015,2014,2013,625665,891,15653,8,131,114,638,4179,11014,460,775,13882,10,113,75,554,3352,10193,337,116,47203,1.55,0.78,0.72,3.05,2,66.6,31.0,225,2365,1084,70,182,106,4032,224,2258,1087,71,161,103,3904,128,108,12,141,39,102,40,104,11,148,37,98,38,4,1,-7,2,4,2,1.0,2015-04-30,0.0,5
1133,2015-06-30,Vermont,1.0,2015,2014,2013,625665,891,15653,8,131,114,638,4179,11014,460,775,13882,10,113,75,554,3352,10193,337,116,47203,1.55,0.78,0.72,3.05,2,66.6,31.0,225,2365,1084,70,182,106,4032,224,2258,1087,71,161,103,3904,128,108,12,141,39,102,40,104,11,148,37,98,38,4,1,-7,2,4,2,1.0,2015-05-31,0.0,6
1134,2015-07-31,Vermont,0.0,2015,2014,2013,625665,891,15653,8,131,114,638,4179,11014,460,775,13882,10,113,75,554,3352,10193,337,116,47203,1.55,0.78,0.72,3.05,2,66.6,31.0,225,2365,1084,70,182,106,4032,224,2258,1087,71,161,103,3904,128,108,12,141,39,102,40,104,11,148,37,98,38,4,1,-7,2,4,2,1.0,2015-06-30,-1.0,7
1135,2015-08-31,Vermont,5.0,2015,2014,2013,625665,891,15653,8,131,114,638,4179,11014,460,775,13882,10,113,75,554,3352,10193,337,116,47203,1.55,0.78,0.72,3.05,2,66.6,31.0,225,2365,1084,70,182,106,4032,224,2258,1087,71,161,103,3904,128,108,12,141,39,102,40,104,11,148,37,98,38,4,1,-7,2,4,2,0.0,2015-07-31,5.0,8
1136,2015-09-30,Vermont,0.0,2015,2014,2013,625665,891,15653,8,131,114,638,4179,11014,460,775,13882,10,113,75,554,3352,10193,337,116,47203,1.55,0.78,0.72,3.05,2,66.6,31.0,225,2365,1084,70,182,106,4032,224,2258,1087,71,161,103,3904,128,108,12,141,39,102,40,104,11,148,37,98,38,4,1,-7,2,4,2,5.0,2015-08-31,-1.0,9
1137,2015-10-31,Vermont,0.0,2015,2014,2013,625665,891,15653,8,131,114,638,4179,11014,460,775,13882,10,113,75,554,3352,10193,337,116,47203,1.55,0.78,0.72,3.05,2,66.6,31.0,225,2365,1084,70,182,106,4032,224,2258,1087,71,161,103,3904,128,108,12,141,39,102,40,104,11,148,37,98,38,4,1,-7,2,4,2,0.0,2015-09-30,0.0,10
1138,2015-11-30,Vermont,1.0,2015,2014,2013,625665,891,15653,8,131,114,638,4179,11014,460,775,13882,10,113,75,554,3352,10193,337,116,47203,1.55,0.78,0.72,3.05,2,66.6,31.0,225,2365,1084,70,182,106,4032,224,2258,1087,71,161,103,3904,128,108,12,141,39,102,40,104,11,148,37,98,38,4,1,-7,2,4,2,0.0,2015-10-31,1.0,11
1139,2015-12-31,Vermont,3.0,2015,2014,2013,625665,891,15653,8,131,114,638,4179,11014,460,775,13882,10,113,75,554,3352,10193,337,116,47203,1.55,0.78,0.72,3.05,2,66.6,31.0,225,2365,1084,70,182,106,4032,224,2258,1087,71,161,103,3904,128,108,12,141,39,102,40,104,11,148,37,98,38,4,1,-7,2,4,2,1.0,2015-11-30,2.0,12
1140,2015-01-31,Virginia,22.0,2015,2014,2013,8316902,15676,178434,322,1505,4718,9131,29651,139654,9129,16355,171558,320,1476,4574,9111,26717,136215,8626,-679,50160,1.01,0.47,0.63,2.11,8,51.2,47.3,2620,177233,31825,21718,9069,6474,248939,2572,166468,31014,19134,8081,6449,233718,15221,891,108,1883,484,1124,435,839,101,1871,500,1080,435,52,7,12,-16,44,0,23.0,2014-12-31,-0.043478260869565216,1
1141,2015-02-28,Virginia,11.0,2015,2014,2013,8316902,15676,178434,322,1505,4718,9131,29651,139654,9129,16355,171558,320,1476,4574,9111,26717,136215,8626,-679,50160,1.01,0.47,0.63,2.11,8,51.2,47.3,2620,177233,31825,21718,9069,6474,248939,2572,166468,31014,19134,8081,6449,233718,15221,891,108,1883,484,1124,435,839,101,1871,500,1080,435,52,7,12,-16,44,0,22.0,2015-01-31,-0.5,2
1142,2015-03-31,Virginia,27.0,2015,2014,2013,8316902,15676,178434,322,1505,4718,9131,29651,139654,9129,16355,171558,320,1476,4574,9111,26717,136215,8626,-679,50160,1.01,0.47,0.63,2.11,8,51.2,47.3,2620,177233,31825,21718,9069,6474,248939,2572,166468,31014,19134,8081,6449,233718,15221,891,108,1883,484,1124,435,839,101,1871,500,1080,435,52,7,12,-16,44,0,11.0,2015-02-28,1.4545454545454546,3
1143,2015-04-30,Virginia,31.0,2015,2014,2013,8316902,15676,178434,322,1505,4718,9131,29651,139654,9129,16355,171558,320,1476,4574,9111,26717,136215,8626,-679,50160,1.01,0.47,0.63,2.11,8,51.2,47.3,2620,177233,31825,21718,9069,6474,248939,2572,166468,31014,19134,8081,6449,233718,15221,891,108,1883,484,1124,435,839,101,1871,500,1080,435,52,7,12,-16,44,0,27.0,2015-03-31,0.14814814814814814,4
1144,2015-05-31,Virginia,39.0,2015,2014,2013,8316902,15676,178434,322,1505,4718,9131,29651,139654,9129,16355,171558,320,1476,4574,9111,26717,136215,8626,-679,50160,1.01,0.47,0.63,2.11,8,51.2,47.3,2620,177233,31825,21718,9069,6474,248939,2572,166468,31014,19134,8081,6449,233718,15221,891,108,1883,484,1124,435,839,101,1871,500,1080,435,52,7,12,-16,44,0,31.0,2015-04-30,0.25806451612903225,5
1145,2015-06-30,Virginia,19.0,2015,2014,2013,8316902,15676,178434,322,1505,4718,9131,29651,139654,9129,16355,171558,320,1476,4574,9111,26717,136215,8626,-679,50160,1.01,0.47,0.63,2.11,8,51.2,47.3,2620,177233,31825,21718,9069,6474,248939,2572,166468,31014,19134,8081,6449,233718,15221,891,108,1883,484,1124,435,839,101,1871,500,1080,435,52,7,12,-16,44,0,39.0,2015-05-31,-0.5128205128205128,6
1146,2015-07-31,Virginia,16.0,2015,2014,2013,8316902,15676,178434,322,1505,4718,9131,29651,139654,9129,16355,171558,320,1476,4574,9111,26717,136215,8626,-679,50160,1.01,0.47,0.63,2.11,8,51.2,47.3,2620,177233,31825,21718,9069,6474,248939,2572,166468,31014,19134,8081,6449,233718,15221,891,108,1883,484,1124,435,839,101,1871,500,1080,435,52,7,12,-16,44,0,19.0,2015-06-30,-0.15789473684210525,7
1147,2015-08-31,Virginia,34.0,2015,2014,2013,8316902,15676,178434,322,1505,4718,9131,29651,139654,9129,16355,171558,320,1476,4574,9111,26717,136215,8626,-679,50160,1.01,0.47,0.63,2.11,8,51.2,47.3,2620,177233,31825,21718,9069,6474,248939,2572,166468,31014,19134,8081,6449,233718,15221,891,108,1883,484,1124,435,839,101,1871,500,1080,435,52,7,12,-16,44,0,16.0,2015-07-31,1.125,8
1148,2015-09-30,Virginia,38.0,2015,2014,2013,8316902,15676,178434,322,1505,4718,9131,29651,139654,9129,16355,171558,320,1476,4574,9111,26717,136215,8626,-679,50160,1.01,0.47,0.63,2.11,8,51.2,47.3,2620,177233,31825,21718,9069,6474,248939,2572,166468,31014,19134,8081,6449,233718,15221,891,108,1883,484,1124,435,839,101,1871,500,1080,435,52,7,12,-16,44,0,34.0,2015-08-31,0.11764705882352941,9
1149,2015-10-31,Virginia,23.0,2015,2014,2013,8316902,15676,178434,322,1505,4718,9131,29651,139654,9129,16355,171558,320,1476,4574,9111,26717,136215,8626,-679,50160,1.01,0.47,0.63,2.11,8,51.2,47.3,2620,177233,31825,21718,9069,6474,248939,2572,166468,31014,19134,8081,6449,233718,15221,891,108,1883,484,1124,435,839,101,1871,500,1080,435,52,7,12,-16,44,0,38.0,2015-09-30,-0.39473684210526316,10
1150,2015-11-30,Virginia,20.0,2015,2014,2013,8316902,15676,178434,322,1505,4718,9131,29651,139654,9129,16355,171558,320,1476,4574,9111,26717,136215,8626,-679,50160,1.01,0.47,0.63,2.11,8,51.2,47.3,2620,177233,31825,21718,9069,6474,248939,2572,166468,31014,19134,8081,6449,233718,15221,891,108,1883,484,1124,435,839,101,1871,500,1080,435,52,7,12,-16,44,0,23.0,2015-10-31,-0.13043478260869565,11
1151,2015-12-31,Virginia,37.0,2015,2014,2013,8316902,15676,178434,322,1505,4718,9131,29651,139654,9129,16355,171558,320,1476,4574,9111,26717,136215,8626,-679,50160,1.01,0.47,0.63,2.11,8,51.2,47.3,2620,177233,31825,21718,9069,6474,248939,2572,166468,31014,19134,8081,6449,233718,15221,891,108,1883,484,1124,435,839,101,1871,500,1080,435,52,7,12,-16,44,0,20.0,2015-11-30,0.85,12
1152,2015-01-31,Washington,14.0,2015,2014,2013,7046931,20553,254377,217,2250,5801,12285,61376,166338,26663,20223,259139,167,2072,5829,11623,58487,172227,28425,330,50942,0.97,0.53,0.76,2.26,7,56.2,41.3,1814,37889,4075,14018,1437,776,60009,1791,37138,3979,11918,1355,770,56951,3058,1105,112,1410,383,1049,385,1008,98,1403,438,1039,381,97,14,7,-55,10,4,8.0,2014-12-31,0.75,1
1153,2015-02-28,Washington,9.0,2015,2014,2013,7046931,20553,254377,217,2250,5801,12285,61376,166338,26663,20223,259139,167,2072,5829,11623,58487,172227,28425,330,50942,0.97,0.53,0.76,2.26,7,56.2,41.3,1814,37889,4075,14018,1437,776,60009,1791,37138,3979,11918,1355,770,56951,3058,1105,112,1410,383,1049,385,1008,98,1403,438,1039,381,97,14,7,-55,10,4,14.0,2015-01-31,-0.35714285714285715,2
1154,2015-03-31,Washington,16.0,2015,2014,2013,7046931,20553,254377,217,2250,5801,12285,61376,166338,26663,20223,259139,167,2072,5829,11623,58487,172227,28425,330,50942,0.97,0.53,0.76,2.26,7,56.2,41.3,1814,37889,4075,14018,1437,776,60009,1791,37138,3979,11918,1355,770,56951,3058,1105,112,1410,383,1049,385,1008,98,1403,438,1039,381,97,14,7,-55,10,4,9.0,2015-02-28,0.7777777777777778,3
1155,2015-04-30,Washington,8.0,2015,2014,2013,7046931,20553,254377,217,2250,5801,12285,61376,166338,26663,20223,259139,167,2072,5829,11623,58487,172227,28425,330,50942,0.97,0.53,0.76,2.26,7,56.2,41.3,1814,37889,4075,14018,1437,776,60009,1791,37138,3979,11918,1355,770,56951,3058,1105,112,1410,383,1049,385,1008,98,1403,438,1039,381,97,14,7,-55,10,4,16.0,2015-03-31,-0.5,4
1156,2015-05-31,Washington,15.0,2015,2014,2013,7046931,20553,254377,217,2250,5801,12285,61376,166338,26663,20223,259139,167,2072,5829,11623,58487,172227,28425,330,50942,0.97,0.53,0.76,2.26,7,56.2,41.3,1814,37889,4075,14018,1437,776,60009,1791,37138,3979,11918,1355,770,56951,3058,1105,112,1410,383,1049,385,1008,98,1403,438,1039,381,97,14,7,-55,10,4,8.0,2015-04-30,0.875,5
